,pred_var,true_var
1985-09-09,4.029335344850044e-05,5.1799000056029776e-05
1985-09-10,4.029335344850044e-05,0.00010111791434647133
1985-09-11,4.029335344850044e-05,5.2829928360975664e-05
1985-09-12,4.029335344850044e-05,1.8107795707877905e-05
1985-09-13,4.029335344850044e-05,2.690536238247887e-08
1985-09-16,4.029335344850044e-05,6.965895173549619e-05
1985-09-17,3.7572998311527126e-05,3.717197348318546e-06
1985-09-18,3.7572998311527126e-05,8.469563321794604e-05
1985-09-19,3.7572998311527126e-05,5.378254094146051e-05
1985-09-20,3.7572998311527126e-05,0.0001508841279149742
1985-09-23,3.7572998311527126e-05,8.385748919109703e-05
1985-09-24,3.7572998311527126e-05,0.00011643876334865855
1985-09-25,3.7572998311527126e-05,1.2118386662707259e-05
1985-09-26,3.7572998311527126e-05,1.8906772767834923e-05
1985-09-30,3.7572998311527126e-05,0.0002652983234826545
1985-10-01,3.7572998311527126e-05,2.9946510317513386e-05
1985-10-02,3.7572998311527126e-05,2.652261226143704e-06
1985-10-03,3.7572998311527126e-05,3.847412325852506e-05
1985-10-04,3.7572998311527126e-05,5.469298314925153e-05
1985-10-07,3.7572998311527126e-05,0.0
1985-10-08,3.7572998311527126e-05,1.272784054323628e-05
1985-10-09,3.7572998311527126e-05,2.026317473646788e-06
1985-10-10,3.7572998311527126e-05,6.679950188120953e-05
1985-10-11,3.7572998311527126e-05,0.00012718437509667835
1985-10-14,3.7572998311527126e-05,2.4250472531184286e-06
1985-10-15,3.7572998311527126e-05,0.00010320295301330384
1985-10-16,3.7572998311527126e-05,2.9027958554084243e-06
1985-10-17,3.7572998311527126e-05,1.0951579920814858e-05
1985-10-18,5.087190969975954e-05,1.8301925119867946e-07
1985-10-21,5.087190969975954e-05,3.317778346001443e-05
1985-10-22,5.087190969975954e-05,3.1006923059295755e-05
1985-10-23,5.087190969975954e-05,9.766158163948546e-06
1985-10-24,5.087190969975954e-05,2.717016145642459e-05
1985-10-25,5.087190969975954e-05,1.6359565062629144e-06
1985-10-28,5.087190969975954e-05,6.081901783111521e-05
1985-10-29,5.087190969975954e-05,1.9617980478559005e-05
1985-10-30,5.087190969975954e-05,1.7323052072804046e-06
1985-10-31,5.087190969975954e-05,8.042860428469911e-05
1985-11-01,5.087190969975954e-05,2.140315185139574e-06
1985-11-04,5.087190969975954e-05,3.409541826970841e-05
1985-11-05,5.087190969975954e-05,4.1018030434436525e-06
1985-11-06,5.087190969975954e-05,5.278830971788828e-07
1985-11-07,5.087190969975954e-05,3.242711844125834e-05
1985-11-08,5.087190969975954e-05,0.00033161218095545397
1985-11-11,5.087190969975954e-05,1.6377804951617225e-05
1985-11-12,5.087190969975954e-05,2.4599371399036674e-05
1985-11-13,5.087190969975954e-05,9.791246293172629e-05
1985-11-14,5.087190969975954e-05,2.2885267050631874e-05
1985-11-15,5.087190969975954e-05,9.144838675534395e-06
1985-11-18,5.087190969975954e-05,4.052919388985998e-08
1985-11-19,4.7460623224165996e-05,2.5902180121883944e-06
1985-11-20,4.7460623224165996e-05,0.00014612117713780348
1985-11-21,4.7460623224165996e-05,2.981166110638256e-07
1985-11-22,4.7460623224165996e-05,3.390494117183618e-05
1985-11-25,4.7460623224165996e-05,2.5469948511380736e-06
1985-11-26,4.7460623224165996e-05,8.603731385803393e-05
1985-11-27,4.7460623224165996e-05,3.3433035571683867e-06
1985-11-29,4.7460623224165996e-05,7.215146811823114e-05
1985-12-02,4.7460623224165996e-05,3.973732739137592e-06
1985-12-03,4.7460623224165996e-05,0.0002768450652925747
1985-12-04,4.7460623224165996e-05,2.9419942526032195e-06
1985-12-05,4.7460623224165996e-05,1.913947637993685e-05
1985-12-06,4.7460623224165996e-05,3.82915543358231e-05
1985-12-09,4.7460623224165996e-05,4.6949864745959857e-07
1985-12-10,4.7460623224165996e-05,8.742172481507327e-05
1985-12-11,4.7460623224165996e-05,4.135943976801837e-06
1985-12-12,4.7460623224165996e-05,0.0002374120593072182
1985-12-13,4.7460623224165996e-05,9.719661251855749e-05
1985-12-16,4.7460623224165996e-05,4.202438047407053e-05
1985-12-17,4.7460623224165996e-05,1.5965052355626508e-05
1985-12-18,4.7460623224165996e-05,1.0008101825054183e-06
1985-12-19,4.7460623224165996e-05,1.91053662453311e-05
1985-12-20,5.273033304558366e-05,0.00012766777476946878
1985-12-23,5.273033304558366e-05,4.733196654516103e-05
1985-12-24,5.273033304558366e-05,6.047059278924127e-06
1985-12-26,5.273033304558366e-05,8.826022191110727e-05
1985-12-27,5.273033304558366e-05,2.5925748840693874e-05
1985-12-30,5.273033304558366e-05,8.087615765595135e-06
1985-12-31,5.273033304558366e-05,6.449738831110219e-05
1986-01-02,5.273033304558366e-05,3.765061784971602e-05
1986-01-03,5.273033304558366e-05,1.1908546931893582e-06
1986-01-06,5.273033304558366e-05,0.00022031495078556063
1986-01-07,5.273033304558366e-05,0.0007643654594449156
1986-01-08,5.273033304558366e-05,8.070923155795162e-05
1986-01-09,5.273033304558366e-05,5.300301231248028e-07
1986-01-10,5.273033304558366e-05,1.3566296796663213e-05
1986-01-13,5.273033304558366e-05,1.4982458351742167e-07
1986-01-14,5.273033304558366e-05,6.098282862920801e-05
1986-01-15,5.273033304558366e-05,1.900976885516048e-05
1986-01-16,5.273033304558366e-05,1.2560396811078789e-05
1986-01-17,5.273033304558366e-05,1.8725922711460008e-05
1986-01-20,5.273033304558366e-05,7.089094696111076e-05
1986-01-21,5.273033304558366e-05,0.00012632338693330247
1986-01-22,5.273033304558366e-05,1.3897015586961103e-05
1986-01-23,6.676526451291318e-05,0.0001127130054463521
1986-01-24,6.676526451291318e-05,2.152687865902836e-05
1986-01-27,6.676526451291318e-05,0.0001345897125651918
1986-01-28,6.676526451291318e-05,5.222007376737281e-06
1986-01-29,6.676526451291318e-05,2.093589897295134e-05
1986-01-30,6.676526451291318e-05,0.0001353975640910332
1986-01-31,6.676526451291318e-05,0.00010487975358197676
1986-02-03,6.676526451291318e-05,3.006677388683876e-05
1986-02-04,6.676526451291318e-05,6.377472094309944e-07
1986-02-05,6.676526451291318e-05,5.7214388011761486e-06
1986-02-06,6.676526451291318e-05,2.593978944076536e-05
1986-02-07,6.676526451291318e-05,6.0831926251114776e-05
1986-02-10,6.676526451291318e-05,2.1931633159555375e-06
1986-02-11,6.676526451291318e-05,5.361097515921287e-08
1986-02-12,6.676526451291318e-05,4.3552945384439656e-05
1986-02-13,6.676526451291318e-05,0.00011657665795994365
1986-02-14,6.676526451291318e-05,0.00014801923199470046
1986-02-18,6.676526451291318e-05,0.00014801923199470046
1986-02-19,6.676526451291318e-05,0.00012391786999743637
1986-02-20,6.676526451291318e-05,0.00011539493343637464
1986-02-21,6.676526451291318e-05,1.5558254377601166e-06
1986-02-24,6.676526451291318e-05,6.025287427213755e-06
1986-02-25,7.083224007541799e-05,1.2465615641388261e-06
1986-02-26,7.083224007541799e-05,0.00014669280769674664
1986-02-27,7.083224007541799e-05,4.372442705125046e-07
1986-02-28,7.083224007541799e-05,4.398612518125011e-05
1986-03-03,7.083224007541799e-05,2.138401820850344e-05
1986-03-04,7.083224007541799e-05,3.1785505449910545e-08
1986-03-05,7.083224007541799e-05,1.2357017123099112e-05
1986-03-06,7.083224007541799e-05,3.8123301531189924e-06
1986-03-07,7.083224007541799e-05,1.9959015398141045e-05
1986-03-10,7.083224007541799e-05,0.0004973875808421679
1986-03-11,7.083224007541799e-05,1.3410112103706684e-05
1986-03-12,7.083224007541799e-05,7.791459916250965e-06
1986-03-13,7.083224007541799e-05,0.00020466249913680956
1986-03-14,7.083224007541799e-05,6.366970952548234e-05
1986-03-17,7.083224007541799e-05,2.2267969355449502e-05
1986-03-18,7.083224007541799e-05,5.832607334332884e-07
1986-03-19,7.083224007541799e-05,1.5855328878267017e-05
1986-03-20,7.083224007541799e-05,0.00018552372530183936
1986-03-21,7.083224007541799e-05,7.21169007492084e-05
1986-03-24,7.083224007541799e-05,6.736464646495133e-06
1986-03-25,7.083224007541799e-05,0.00011950532358739885
1986-03-26,7.083224007541799e-05,4.918017169780464e-05
1986-03-27,7.199074175551814e-05,8.582949229118952e-08
1986-03-31,7.199074175551814e-05,0.00025166563592349256
1986-04-01,7.199074175551814e-05,5.861988707278609e-06
1986-04-02,7.199074175551814e-05,0.00019157470418607048
1986-04-03,7.199074175551814e-05,0.00026875699896106164
1986-04-04,7.199074175551814e-05,6.885287945346263e-08
1986-04-07,7.199074175551814e-05,0.00044786199601593024
1986-04-08,7.199074175551814e-05,9.691253089472163e-07
1986-04-09,7.199074175551814e-05,0.00013092640750095308
1986-04-10,7.199074175551814e-05,3.9592947073674445e-06
1986-04-11,7.199074175551814e-05,3.0649511418123776e-05
1986-04-14,7.199074175551814e-05,3.589878694421067e-06
1986-04-15,7.199074175551814e-05,0.00035009509128336447
1986-04-16,7.199074175551814e-05,1.114550491448929e-05
1986-04-17,7.199074175551814e-05,7.1724872627298986e-06
1986-04-18,7.199074175551814e-05,9.388989883535315e-05
1986-04-21,7.199074175551814e-05,9.071921507697311e-05
1986-04-22,7.199074175551814e-05,7.659746529664613e-06
1986-04-23,7.199074175551814e-05,1.2459761917771317e-06
1986-04-24,7.199074175551814e-05,1.243199242384474e-06
1986-04-25,7.199074175551814e-05,1.0596661988493405e-05
1986-04-28,7.199074175551814e-05,0.00011297433457602146
1986-04-29,7.461430027839191e-05,0.00043956616103468793
1986-04-30,7.461430027839191e-05,2.3399882285723983e-06
1986-05-01,7.461430027839191e-05,2.4794782959580708e-06
1986-05-02,7.461430027839191e-05,0.00015485508476176246
1986-05-05,7.461430027839191e-05,4.257161248522046e-06
1986-05-06,7.461430027839191e-05,2.4025254513448946e-05
1986-05-07,7.461430027839191e-05,1.969392082484811e-05
1986-05-08,7.461430027839191e-05,9.19125897724804e-06
1986-05-09,7.461430027839191e-05,1.290073480986198e-06
1986-05-12,7.461430027839191e-05,2.4372221725188492e-05
1986-05-13,7.461430027839191e-05,2.2738063182148327e-05
1986-05-14,7.461430027839191e-05,0.00017368589562688497
1986-05-15,7.461430027839191e-05,5.1110432555512286e-05
1986-05-16,7.461430027839191e-05,3.566714351643796e-06
1986-05-19,7.461430027839191e-05,0.00015379332438830717
1986-05-20,7.461430027839191e-05,7.835640666309374e-06
1986-05-21,7.461430027839191e-05,0.0003857383081925514
1986-05-22,7.461430027839191e-05,2.610559765248155e-05
1986-05-23,7.461430027839191e-05,0.0001956954589048543
1986-05-27,7.461430027839191e-05,5.855243707703073e-05
1986-05-28,7.461430027839191e-05,2.9799151621212605e-05
1986-05-29,7.461430027839191e-05,6.47071533432797e-06
1986-05-30,7.84079141444963e-05,8.803834606541106e-05
1986-06-02,7.84079141444963e-05,3.6718878901886853e-06
1986-06-03,7.84079141444963e-05,4.115717993430357e-05
1986-06-04,7.84079141444963e-05,4.8796724054334106e-05
1986-06-05,7.84079141444963e-05,6.628131210550947e-09
1986-06-06,7.84079141444963e-05,0.0005530459573664381
1986-06-09,7.84079141444963e-05,2.5117573888011613e-06
1986-06-10,7.84079141444963e-05,4.158723864139402e-05
1986-06-11,7.84079141444963e-05,2.2256379773599733e-06
1986-06-12,7.84079141444963e-05,0.00030294474058106813
1986-06-13,7.84079141444963e-05,2.6454353621585547e-06
1986-06-16,7.84079141444963e-05,5.2681872501403326e-05
1986-06-17,7.84079141444963e-05,6.8422509613697e-06
1986-06-18,7.84079141444963e-05,1.4465065647450981e-05
1986-06-19,7.84079141444963e-05,0.00020505281716715063
1986-06-20,7.84079141444963e-05,8.864014937720599e-05
1986-06-23,7.84079141444963e-05,5.170925003200599e-05
1986-06-24,7.84079141444963e-05,5.8705411930037865e-05
1986-06-25,7.84079141444963e-05,5.830211526336448e-07
1986-06-26,7.84079141444963e-05,1.1912591799001504e-05
1986-06-27,7.84079141444963e-05,2.4558458790735482e-05
1986-06-30,7.84079141444963e-05,2.277694141417097e-05
1986-07-01,7.071797363649431e-05,6.8393197889538015e-06
1986-07-02,7.071797363649431e-05,1.3014832821456324e-05
1986-07-03,7.071797363649431e-05,0.0009748310450083952
1986-07-07,7.071797363649431e-05,0.00010263813069283367
1986-07-08,7.071797363649431e-05,2.578967569560886e-05
1986-07-09,7.071797363649431e-05,6.117846548803207e-07
1986-07-10,7.071797363649431e-05,1.060277764219908e-05
1986-07-11,7.071797363649431e-05,0.000292877095798616
1986-07-14,7.071797363649431e-05,0.00035591405097029627
1986-07-15,7.071797363649431e-05,3.318911110589129e-05
1986-07-16,7.071797363649431e-05,2.0252743155313446e-05
1986-07-17,7.071797363649431e-05,1.5072356575052126e-06
1986-07-18,7.071797363649431e-05,2.578903356975637e-07
1986-07-21,7.071797363649431e-05,6.688709190594277e-05
1986-07-22,7.071797363649431e-05,4.223659343161046e-06
1986-07-23,7.071797363649431e-05,9.128115365353295e-06
1986-07-24,7.071797363649431e-05,9.014747775765164e-05
1986-07-25,7.071797363649431e-05,0.0003126175176063617
1986-07-28,7.071797363649431e-05,3.850689278767083e-05
1986-07-29,7.071797363649431e-05,7.499387579923411e-05
1986-07-30,7.071797363649431e-05,3.954270856476594e-06
1986-07-31,7.071797363649431e-05,2.6395841138004972e-05
1986-08-01,7.211915379011697e-05,2.1040286265816555e-05
1986-08-04,7.211915379011697e-05,1.933610795085139e-05
1986-08-05,7.211915379011697e-05,6.43056022153754e-07
1986-08-06,7.211915379011697e-05,7.124973848693372e-07
1986-08-07,7.211915379011697e-05,4.5592133535166113e-07
1986-08-08,7.211915379011697e-05,0.00025327342875497427
1986-08-11,7.211915379011697e-05,0.00012081069825486956
1986-08-12,7.211915379011697e-05,9.08119342239444e-05
1986-08-13,7.211915379011697e-05,5.560673820681483e-06
1986-08-14,7.211915379011697e-05,1.330906920232744e-05
1986-08-15,7.211915379011697e-05,8.652277516674189e-07
1986-08-18,7.211915379011697e-05,1.2411918898114216e-05
1986-08-19,7.211915379011697e-05,0.00017260530430451837
1986-08-20,7.211915379011697e-05,1.6035900729516328e-07
1986-08-21,7.211915379011697e-05,4.328826925081852e-06
1986-08-22,7.211915379011697e-05,9.136120790420588e-05
1986-08-25,7.211915379011697e-05,0.00040379110440552646
1986-08-26,7.211915379011697e-05,3.3039584140248657e-06
1986-08-27,7.211915379011697e-05,3.3039584140248657e-06
1986-08-28,7.211915379011697e-05,1.2665982646042906e-07
1986-08-29,7.211915379011697e-05,0.0003093885897328952
1986-09-02,7.211915379011697e-05,3.915682534483267e-05
1986-09-03,6.757105459193462e-05,0.00022153003064973031
1986-09-04,6.757105459193462e-05,0.00017757158152631458
1986-09-05,6.757105459193462e-05,8.734864797238506e-05
1986-09-08,6.757105459193462e-05,3.594391708383604e-06
1986-09-09,6.757105459193462e-05,6.081120492662517e-06
1986-09-10,6.757105459193462e-05,0.0024285227083944982
1986-09-11,6.757105459193462e-05,0.0003749281190162379
1986-09-12,6.757105459193462e-05,3.014668634337969e-05
1986-09-15,6.757105459193462e-05,9.005465284595005e-07
1986-09-16,6.757105459193462e-05,2.980354452120082e-08
1986-09-17,6.757105459193462e-05,7.374360808332092e-06
1986-09-18,6.757105459193462e-05,1.853750025704315e-07
1986-09-19,6.757105459193462e-05,0.00013561680318235902
1986-09-22,6.757105459193462e-05,9.890546771085251e-06
1986-09-23,6.757105459193462e-05,6.682333772212168e-06
1986-09-24,6.757105459193462e-05,0.0003615016978918417
1986-09-25,6.757105459193462e-05,2.971884437152905e-06
1986-09-26,6.757105459193462e-05,0.0001008082644389785
1986-09-29,6.757105459193462e-05,3.7382283548215156e-05
1986-09-30,6.757105459193462e-05,9.620113374547712e-05
1986-10-01,6.757105459193462e-05,1.8739573184323177e-06
1986-10-02,6.757105459193462e-05,8.066662920414025e-07
1986-10-03,7.410014710988718e-05,2.086548127966381e-05
1986-10-06,7.410014710988718e-05,2.4875173866290012e-06
1986-10-07,7.410014710988718e-05,9.287753008019317e-05
1986-10-08,7.410014710988718e-05,1.2341225757661611e-05
1986-10-09,7.410014710988718e-05,2.464980291105867e-06
1986-10-10,7.410014710988718e-05,3.328406894598235e-06
1986-10-13,7.410014710988718e-05,5.251578620746322e-06
1986-10-14,7.410014710988718e-05,0.00020931253380657155
1986-10-15,7.410014710988718e-05,9.316464771980115e-06
1986-10-16,7.410014710988718e-05,8.322061162524541e-06
1986-10-17,7.410014710988718e-05,0.00014614859651879142
1986-10-20,7.410014710988718e-05,1.455248304638168e-07
1986-10-21,7.410014710988718e-05,2.591109584226814e-06
1986-10-22,7.410014710988718e-05,0.0001613286306663131
1986-10-23,7.410014710988718e-05,1.824912918690913e-05
1986-10-24,7.410014710988718e-05,4.572032299643425e-06
1986-10-27,7.410014710988718e-05,4.2028331598276125e-06
1986-10-28,7.410014710988718e-05,4.895959167749986e-05
1986-10-29,7.410014710988718e-05,0.00013066899575320257
1986-10-30,7.410014710988718e-05,1.2260266409325205e-06
1986-10-31,7.410014710988718e-05,5.523376800553592e-05
1986-11-03,7.410014710988718e-05,2.6439300434000224e-06
1986-11-04,6.439338283241398e-05,2.378598881414007e-06
1986-11-05,6.439338283241398e-05,8.31482296820285e-06
1986-11-06,6.439338283241398e-05,1.6548764791846082e-07
1986-11-07,6.439338283241398e-05,2.1424539838887924e-06
1986-11-10,6.439338283241398e-05,1.4840363173229676e-05
1986-11-11,6.439338283241398e-05,3.1769043082885418e-06
1986-11-12,6.439338283241398e-05,0.0002186269521907147
1986-11-13,6.439338283241398e-05,3.6863894681826714e-05
1986-11-14,6.439338283241398e-05,2.7984536397074322e-05
1986-11-17,6.439338283241398e-05,0.0007179092019725108
1986-11-18,6.439338283241398e-05,1.3761435446624226e-05
1986-11-19,6.439338283241398e-05,0.00033500843064054875
1986-11-20,6.439338283241398e-05,0.000243920420097965
1986-11-21,6.439338283241398e-05,4.1554437636592834e-05
1986-11-24,6.439338283241398e-05,8.441661791480648e-06
1986-11-25,6.439338283241398e-05,5.831160601044161e-06
1986-11-26,6.439338283241398e-05,3.266209303298684e-06
1986-11-28,6.439338283241398e-05,4.6561652805587883e-07
1986-12-01,6.439338283241398e-05,0.00038732552431541833
1986-12-02,6.439338283241398e-05,3.489567642067648e-07
1986-12-03,6.439338283241398e-05,1.0214175636735767e-05
1986-12-04,6.439338283241398e-05,5.502046764205293e-05
1986-12-05,6.705784010963911e-05,1.5851915891040846e-09
1986-12-08,6.705784010963911e-05,5.645153364491895e-05
1986-12-09,6.705784010963911e-05,4.511541836083044e-05
1986-12-10,6.705784010963911e-05,0.0001249827559430261
1986-12-11,6.705784010963911e-05,1.095383293592267e-05
1986-12-12,6.705784010963911e-05,1.2046621833794458e-05
1986-12-15,6.705784010963911e-05,5.395994045842567e-05
1986-12-16,6.705784010963911e-05,9.93595924498325e-05
1986-12-17,6.705784010963911e-05,9.958602805060224e-06
1986-12-18,6.705784010963911e-05,0.00014120765615704967
1986-12-19,6.705784010963911e-05,1.5460295312519357e-05
1986-12-22,6.705784010963911e-05,9.478347529195963e-05
1986-12-23,6.705784010963911e-05,2.7655117939562324e-06
1986-12-24,6.705784010963911e-05,4.7433415312214677e-07
1986-12-26,6.705784010963911e-05,8.379633286892396e-05
1986-12-29,6.705784010963911e-05,2.8381667860510884e-05
1986-12-30,6.705784010963911e-05,2.4432855356804062e-05
1986-12-31,6.705784010963911e-05,0.00030692146741712056
1987-01-02,6.705784010963911e-05,0.0005300879308253181
1987-01-05,6.705784010963911e-05,5.460510599963886e-06
1987-01-06,6.705784010963911e-05,0.00010074700862833241
1987-01-07,6.705784010963911e-05,5.788409605395062e-05
1987-01-08,7.210134610495162e-05,3.158508469502941e-05
1987-01-09,7.210134610495162e-05,3.659965769642337e-05
1987-01-12,7.210134610495162e-05,1.8103895466636821e-06
1987-01-13,7.210134610495162e-05,0.0001059863736077582
1987-01-14,7.210134610495162e-05,0.00011648673349295979
1987-01-15,7.210134610495162e-05,8.828098034874277e-06
1987-01-16,7.210134610495162e-05,0.00013055656765154078
1987-01-19,7.210134610495162e-05,1.2420090328979505e-06
1987-01-20,7.210134610495162e-05,1.998340444875346e-05
1987-01-21,7.210134610495162e-05,0.0005021990453485947
1987-01-22,7.210134610495162e-05,0.00019620513906182246
1987-01-23,7.210134610495162e-05,3.2970949952471074e-06
1987-01-26,7.210134610495162e-05,0.00023222135436407054
1987-01-27,7.210134610495162e-05,3.611174855222554e-05
1987-01-28,7.210134610495162e-05,1.7816426374772654e-05
1987-01-29,7.210134610495162e-05,3.405899329789186e-07
1987-01-30,7.210134610495162e-05,7.41310359478331e-05
1987-02-02,7.210134610495162e-05,2.773356007457206e-06
1987-02-03,7.210134610495162e-05,0.00017261830258463728
1987-02-04,7.210134610495162e-05,2.9385513503621397e-05
1987-02-05,7.210134610495162e-05,1.5931690654558128e-05
1987-02-06,7.210134610495162e-05,4.53731895807552e-05
1987-02-09,7.51493615284493e-05,0.00012478849227187672
1987-02-10,7.51493615284493e-05,7.991387738315314e-05
1987-02-11,7.51493615284493e-05,4.819082941009967e-05
1987-02-12,7.51493615284493e-05,0.0002159281762785792
1987-02-13,7.51493615284493e-05,0.0004198155945230875
1987-02-17,7.51493615284493e-05,6.013409448168971e-08
1987-02-18,7.51493615284493e-05,2.760485846575733e-07
1987-02-19,7.51493615284493e-05,9.935660555404624e-08
1987-02-20,7.51493615284493e-05,0.00011920911158475045
1987-02-23,7.51493615284493e-05,3.12970726618067e-06
1987-02-24,7.51493615284493e-05,1.5614025952070953e-05
1987-02-25,7.51493615284493e-05,1.3459310265195867e-05
1987-02-26,7.51493615284493e-05,1.912024962585912e-05
1987-02-27,7.51493615284493e-05,1.790405218438096e-05
1987-03-02,7.51493615284493e-05,1.5600813287941495e-05
1987-03-03,7.51493615284493e-05,0.00024693796352343034
1987-03-04,7.51493615284493e-05,4.305297687878795e-05
1987-03-05,7.51493615284493e-05,2.3211048455484828e-07
1987-03-06,7.51493615284493e-05,6.646479795646698e-05
1987-03-09,7.51493615284493e-05,7.815350501994e-05
1987-03-10,7.51493615284493e-05,3.5824427087050026e-06
1987-03-11,7.51493615284493e-05,9.794882642299996e-06
1987-03-12,7.229387725389555e-05,2.0953090646480543e-05
1987-03-13,7.229387725389555e-05,3.297938605273387e-05
1987-03-16,7.229387725389555e-05,0.00021325709470054743
1987-03-17,7.229387725389555e-05,1.1222784288555943e-06
1987-03-18,7.229387725389555e-05,1.9628137790661526e-05
1987-03-19,7.229387725389555e-05,0.00019077008657697458
1987-03-20,7.229387725389555e-05,9.955831547109328e-05
1987-03-23,7.229387725389555e-05,2.5362739574652515e-06
1987-03-24,7.229387725389555e-05,1.7521872306802688e-05
1987-03-25,7.229387725389555e-05,3.346484052924037e-06
1987-03-26,7.229387725389555e-05,0.0002585385008462282
1987-03-27,7.229387725389555e-05,0.0005607450906809919
1987-03-30,7.229387725389555e-05,7.408710389361639e-05
1987-03-31,7.229387725389555e-05,5.421675722594443e-06
1987-04-01,7.229387725389555e-05,1.8199995493739518e-05
1987-04-02,7.229387725389555e-05,0.0005211055732136094
1987-04-03,7.229387725389555e-05,2.6145146291511878e-05
1987-04-06,7.229387725389555e-05,0.0003088320532414479
1987-04-07,7.229387725389555e-05,3.683920046626543e-06
1987-04-08,7.229387725389555e-05,0.00022238258448026293
1987-04-09,7.229387725389555e-05,1.5982043550244462e-06
1987-04-10,7.229387725389555e-05,0.0005649283783966119
1987-04-13,9.340472174481696e-05,0.0005233645354932315
1987-04-14,9.340472174481696e-05,0.00035108419528423473
1987-04-15,9.340472174481696e-05,7.475751308433365e-05
1987-04-16,9.340472174481696e-05,8.191794426071208e-06
1987-04-20,9.340472174481696e-05,0.0005810530354292132
1987-04-21,9.340472174481696e-05,0.0004107703688424613
1987-04-22,9.340472174481696e-05,1.661975597755383e-06
1987-04-23,9.340472174481696e-05,0.00034787279295045437
1987-04-24,9.340472174481696e-05,1.211230698294763e-06
1987-04-27,9.340472174481696e-05,5.807598299989447e-06
1987-04-28,9.340472174481696e-05,5.278488641741186e-05
1987-04-29,9.340472174481696e-05,0.0001750442922756057
1987-04-30,9.340472174481696e-05,1.3111581869118538e-06
1987-05-01,9.340472174481696e-05,2.1223953899640602e-05
1987-05-04,9.340472174481696e-05,0.0004184335106262038
1987-05-05,9.340472174481696e-05,1.9366495307426845e-07
1987-05-06,9.340472174481696e-05,6.633132611066905e-06
1987-05-07,9.340472174481696e-05,2.0768171995366735e-05
1987-05-08,9.340472174481696e-05,3.787783096959041e-05
1987-05-11,9.340472174481696e-05,3.499742083568069e-05
1987-05-12,9.340472174481696e-05,5.3627528552868675e-06
1987-05-13,9.340472174481696e-05,7.81496739099552e-07
1987-05-14,9.99243692088016e-05,0.000548328188215319
1987-05-15,9.99243692088016e-05,7.384224588735666e-06
1987-05-18,9.99243692088016e-05,0.0006165497968425582
1987-05-19,9.99243692088016e-05,2.5556203210763684e-05
1987-05-20,9.99243692088016e-05,4.928513978441629e-05
1987-05-21,9.99243692088016e-05,5.009417897450241e-05
1987-05-22,9.99243692088016e-05,0.000592092582404613
1987-05-26,9.99243692088016e-05,1.729864578969842e-06
1987-05-27,9.99243692088016e-05,4.908668778669245e-05
1987-05-28,9.99243692088016e-05,5.164226657916604e-06
1987-05-29,9.99243692088016e-05,8.670346049455269e-07
1987-06-01,9.99243692088016e-05,2.2449743629027186e-05
1987-06-02,9.99243692088016e-05,0.00029649365924561133
1987-06-03,9.99243692088016e-05,3.0304751551690767e-05
1987-06-04,9.99243692088016e-05,3.1059750714768075e-05
1987-06-05,9.99243692088016e-05,0.00012280332525826942
1987-06-08,9.99243692088016e-05,3.555194887372437e-06
1987-06-09,9.99243692088016e-05,4.0822380026339644e-07
1987-06-10,9.99243692088016e-05,1.7865633944513792e-05
1987-06-11,9.99243692088016e-05,9.269436983122548e-05
1987-06-12,9.99243692088016e-05,2.5268698846336868e-05
1987-06-15,9.99243692088016e-05,2.840715819651951e-05
1987-06-16,9.58952967356037e-05,2.691242495522772e-08
1987-06-17,9.58952967356037e-05,8.311025228580071e-06
1987-06-18,9.58952967356037e-05,1.7459915649664648e-05
1987-06-19,9.58952967356037e-05,7.556137197600732e-05
1987-06-22,9.58952967356037e-05,1.5584447099592502e-05
1987-06-23,9.58952967356037e-05,2.604362705960206e-05
1987-06-24,9.58952967356037e-05,4.6515143905745404e-05
1987-06-25,9.58952967356037e-05,3.414104887111691e-05
1987-06-26,9.58952967356037e-05,5.790137565686582e-06
1987-06-29,9.58952967356037e-05,0.0001624950218717669
1987-06-30,9.58952967356037e-05,1.2200597061251539e-05
1987-07-01,9.58952967356037e-05,7.815362541679916e-05
1987-07-02,9.58952967356037e-05,5.4092195518884445e-06
1987-07-06,9.58952967356037e-05,6.561622069511941e-05
1987-07-07,9.58952967356037e-05,8.358270263408851e-06
1987-07-08,9.58952967356037e-05,6.253863822469619e-06
1987-07-09,9.58952967356037e-05,7.618896763983418e-06
1987-07-10,9.58952967356037e-05,5.772479832522048e-06
1987-07-13,9.58952967356037e-05,9.733166981873431e-05
1987-07-14,9.58952967356037e-05,7.009445761041455e-07
1987-07-15,9.58952967356037e-05,5.3553786145743576e-05
1987-07-16,9.58952967356037e-05,3.63119439623083e-05
1987-07-17,7.546737062993726e-05,0.00010453135947607883
1987-07-20,7.546737062993726e-05,8.394666159511344e-05
1987-07-21,7.546737062993726e-05,6.72421339165119e-08
1987-07-22,7.546737062993726e-05,4.5876686898815855e-06
1987-07-23,7.546737062993726e-05,2.2391561567747242e-05
1987-07-24,7.546737062993726e-05,1.9822037943206805e-05
1987-07-27,7.546737062993726e-05,2.908924513944644e-05
1987-07-28,7.546737062993726e-05,0.00011180278611772065
1987-07-29,7.546737062993726e-05,5.7374539575716366e-05
1987-07-30,7.546737062993726e-05,3.671441270003406e-06
1987-07-31,7.546737062993726e-05,1.174047181118354e-05
1987-08-03,7.546737062993726e-05,1.7879954633870376e-05
